Sample Rate:	1000.000000
Time (s)	ECG	GSC
402.177000	0.038318	0.065668
402.178000	0.038003	0.065668
402.179000	0.037136	0.065668
402.180000	0.035756	0.065667
402.181000	0.033630	0.065667
402.182000	0.030359	0.065667
402.183000	0.025748	0.065667
402.184000	0.020040	0.065667
402.185000	0.013819	0.065666
402.186000	0.007734	0.065666
402.187000	0.002303	0.065666
402.188000	-0.002203	0.065666
402.189000	-0.005783	0.065666
402.190000	-0.008582	0.065666
402.191000	-0.010803	0.065665
402.192000	-0.012802	0.065665
402.193000	-0.014941	0.065665
402.194000	-0.017183	0.065665
402.195000	-0.019040	0.065665
402.196000	-0.019963	0.065664
402.197000	-0.019713	0.065664
402.198000	-0.018420	0.065664
402.199000	-0.016505	0.065664
402.200000	-0.014460	0.065664
402.201000	-0.012441	0.065664
402.202000	-0.010168	0.065663
402.203000	-0.007279	0.065663
402.204000	-0.003598	0.065663
402.205000	0.000834	0.065663
402.206000	0.005756	0.065663
402.207000	0.010803	0.065663
402.208000	0.015650	0.065662
402.209000	0.020109	0.065662
402.210000	0.024093	0.065662
402.211000	0.027503	0.065662
402.212000	0.030231	0.065662
402.213000	0.032239	0.065662
402.214000	0.033476	0.065661
402.215000	0.033868	0.065661
402.216000	0.033465	0.065661
402.217000	0.032402	0.065661
402.218000	0.030786	0.065661
402.219000	0.028684	0.065661
402.220000	0.026072	0.065660
402.221000	0.022923	0.065660
402.222000	0.019398	0.065660
402.223000	0.015799	0.065660
402.224000	0.012284	0.065660
402.225000	0.008810	0.065660
402.226000	0.005291	0.065659
402.227000	0.001629	0.065659
402.228000	-0.002168	0.065659
402.229000	-0.005796	0.065659
402.230000	-0.008777	0.065659
402.231000	-0.010748	0.065659
402.232000	-0.011583	0.065658
402.233000	-0.011340	0.065658
402.234000	-0.010176	0.065658
402.235000	-0.008359	0.065658
402.236000	-0.006231	0.065658
402.237000	-0.004048	0.065658
402.238000	-0.001973	0.065657
402.239000	-0.000166	0.065657
402.240000	0.001340	0.065657
402.241000	0.002718	0.065657
402.242000	0.004127	0.065657
402.243000	0.005463	0.065657
402.244000	0.006443	0.065656
402.245000	0.006994	0.065656
402.246000	0.007343	0.065656
402.247000	0.007736	0.065656
402.248000	0.008340	0.065656
402.249000	0.009266	0.065656
402.250000	0.010505	0.065655
402.251000	0.011853	0.065655
402.252000	0.012964	0.065655
402.253000	0.013599	0.065655
402.254000	0.013856	0.065655
402.255000	0.014061	0.065655
402.256000	0.014524	0.065654
402.257000	0.015455	0.065654
402.258000	0.016940	0.065654
402.259000	0.018941	0.065654
402.260000	0.021408	0.065654
402.261000	0.024315	0.065653
402.262000	0.027532	0.065653
402.263000	0.030639	0.065653
402.264000	0.033060	0.065653
402.265000	0.034380	0.065653
402.266000	0.034508	0.065652
402.267000	0.033711	0.065652
402.268000	0.032495	0.065652
402.269000	0.031411	0.065652
402.270000	0.030850	0.065652
402.271000	0.030841	0.065652
402.272000	0.031026	0.065651
402.273000	0.030858	0.065651
402.274000	0.029901	0.065651
402.275000	0.028011	0.065651
402.276000	0.025335	0.065651
402.277000	0.022176	0.065650
402.278000	0.018860	0.065650
402.279000	0.015771	0.065650
402.280000	0.013357	0.065650
402.281000	0.011934	0.065650
402.282000	0.011445	0.065649
402.283000	0.011436	0.065649
402.284000	0.011356	0.065649
402.285000	0.010922	0.065649
402.286000	0.010251	0.065649
402.287000	0.009698	0.065648
402.288000	0.009640	0.065648
402.289000	0.010367	0.065648
402.290000	0.012034	0.065648
402.291000	0.014578	0.065648
402.292000	0.017669	0.065647
402.293000	0.020845	0.065647
402.294000	0.023801	0.065647
402.295000	0.026567	0.065647
402.296000	0.029307	0.065647
402.297000	0.031928	0.065646
402.298000	0.033986	0.065646
402.299000	0.034983	0.065646
402.300000	0.034736	0.065646
402.301000	0.033396	0.065646
402.302000	0.031236	0.065645
402.303000	0.028479	0.065645
402.304000	0.025087	0.065645
402.305000	0.020822	0.065645
402.306000	0.015578	0.065645
402.307000	0.009464	0.065644
402.308000	0.002707	0.065644
402.309000	-0.004384	0.065644
402.310000	-0.011425	0.065644
402.311000	-0.018068	0.065644
402.312000	-0.024096	0.065643
402.313000	-0.029316	0.065643
402.314000	-0.033577	0.065643
402.315000	-0.037060	0.065643
402.316000	-0.040185	0.065643
402.317000	-0.043154	0.065642
402.318000	-0.045773	0.065642
402.319000	-0.047662	0.065642
402.320000	-0.048508	0.065642
402.321000	-0.048142	0.065642
402.322000	-0.046527	0.065642
402.323000	-0.043857	0.065641
402.324000	-0.040566	0.065641
402.325000	-0.037062	0.065641
402.326000	-0.033489	0.065641
402.327000	-0.029887	0.065641
402.328000	-0.026511	0.065641
402.329000	-0.023758	0.065640
402.330000	-0.021818	0.065640
402.331000	-0.020464	0.065640
402.332000	-0.019213	0.065640
402.333000	-0.017742	0.065640
402.334000	-0.016137	0.065640
402.335000	-0.014861	0.065639
402.336000	-0.014398	0.065639
402.337000	-0.014928	0.065639
402.338000	-0.016483	0.065639
402.339000	-0.019178	0.065639
402.340000	-0.023005	0.065639
402.341000	-0.027601	0.065638
402.342000	-0.032303	0.065638
402.343000	-0.036498	0.065638
402.344000	-0.039943	0.065638
402.345000	-0.042836	0.065638
402.346000	-0.045573	0.065638
402.347000	-0.048339	0.065638
402.348000	-0.050974	0.065638
402.349000	-0.053175	0.065637
402.350000	-0.054670	0.065637
402.351000	-0.055428	0.065637
402.352000	-0.055760	0.065637
402.353000	-0.056039	0.065637
402.354000	-0.056452	0.065637
402.355000	-0.057022	0.065637
402.356000	-0.057751	0.065636
402.357000	-0.058753	0.065636
402.358000	-0.060237	0.065636
402.359000	-0.062331	0.065636
402.360000	-0.065003	0.065636
402.361000	-0.068073	0.065636
402.362000	-0.071177	0.065636
402.363000	-0.073653	0.065635
402.364000	-0.074668	0.065635
402.365000	-0.073551	0.065635
402.366000	-0.069912	0.065635
402.367000	-0.063455	0.065635
402.368000	-0.053690	0.065635
402.369000	-0.039765	0.065635
402.370000	-0.020686	0.065634
402.371000	0.004108	0.065634
402.372000	0.034490	0.065634
402.373000	0.070003	0.065634
402.374000	0.110384	0.065634
402.375000	0.155728	0.065634
402.376000	0.206223	0.065633
402.377000	0.261812	0.065633
402.378000	0.322250	0.065633
402.379000	0.387445	0.065633
402.380000	0.457288	0.065633
402.381000	0.531096	0.065633
402.382000	0.607520	0.065633
402.383000	0.684899	0.065632
402.384000	0.761588	0.065632
402.385000	0.836294	0.065632
402.386000	0.908363	0.065632
402.387000	0.977584	0.065632
402.388000	1.043530	0.065632
402.389000	1.105022	0.065632
402.390000	1.160199	0.065631
402.391000	1.206898	0.065631
402.392000	1.242598	0.065631
402.393000	1.264253	0.065631
402.394000	1.268842	0.065631
402.395000	1.254337	0.065631
402.396000	1.220226	0.065630
402.397000	1.167273	0.065630
402.398000	1.096939	0.065630
402.399000	1.010934	0.065630
402.400000	0.910916	0.065630
402.401000	0.798400	0.065630
402.402000	0.675069	0.065629
402.403000	0.543168	0.065629
402.404000	0.405378	0.065629
402.405000	0.264400	0.065629
402.406000	0.122860	0.065629
402.407000	-0.016411	0.065628
402.408000	-0.150242	0.065628
402.409000	-0.275500	0.065628
402.410000	-0.389498	0.065628
402.411000	-0.490182	0.065628
402.412000	-0.576078	0.065628
402.413000	-0.646155	0.065627
402.414000	-0.700169	0.065627
402.415000	-0.738941	0.065627
402.416000	-0.763914	0.065627
402.417000	-0.776769	0.065627
402.418000	-0.779233	0.065626
402.419000	-0.772894	0.065626
402.420000	-0.759231	0.065626
402.421000	-0.739956	0.065626
402.422000	-0.717140	0.065625
402.423000	-0.692687	0.065625
402.424000	-0.667902	0.065625
402.425000	-0.643537	0.065625
402.426000	-0.619864	0.065625
402.427000	-0.596744	0.065624
402.428000	-0.573778	0.065624
402.429000	-0.550833	0.065624
402.430000	-0.528441	0.065624
402.431000	-0.507374	0.065623
402.432000	-0.488094	0.065623
402.433000	-0.470737	0.065623
402.434000	-0.455213	0.065623
402.435000	-0.441268	0.065622
402.436000	-0.428609	0.065622
402.437000	-0.416994	0.065622
402.438000	-0.406302	0.065622
402.439000	-0.396557	0.065622
402.440000	-0.387811	0.065621
402.441000	-0.379987	0.065621
402.442000	-0.372783	0.065621
402.443000	-0.365799	0.065621
402.444000	-0.358813	0.065620
402.445000	-0.352004	0.065620
402.446000	-0.345910	0.065620
402.447000	-0.340966	0.065620
402.448000	-0.337123	0.065619
402.449000	-0.333992	0.065619
402.450000	-0.331211	0.065619
402.451000	-0.328551	0.065619
402.452000	-0.325782	0.065619
402.453000	-0.322651	0.065618
402.454000	-0.318959	0.065618
402.455000	-0.314682	0.065618
402.456000	-0.309960	0.065618
402.457000	-0.305036	0.065617
402.458000	-0.300324	0.065617
402.459000	-0.296178	0.065617
402.460000	-0.292490	0.065617
402.461000	-0.288691	0.065617
402.462000	-0.284129	0.065616
402.463000	-0.278576	0.065616
402.464000	-0.272335	0.065616
402.465000	-0.265930	0.065616
402.466000	-0.259684	0.065616
402.467000	-0.253511	0.065615
402.468000	-0.247191	0.065615
402.469000	-0.240752	0.065615
402.470000	-0.234506	0.065615
402.471000	-0.228707	0.065615
402.472000	-0.223225	0.065614
402.473000	-0.217674	0.065614
402.474000	-0.211789	0.065614
402.475000	-0.205523	0.065614
402.476000	-0.198945	0.065614
402.477000	-0.192230	0.065613
402.478000	-0.185635	0.065613
402.479000	-0.179590	0.065613
402.480000	-0.174517	0.065613
402.481000	-0.170345	0.065613
402.482000	-0.166548	0.065613
402.483000	-0.162720	0.065612
402.484000	-0.158852	0.065612
402.485000	-0.155060	0.065612
402.486000	-0.151285	0.065612
402.487000	-0.147473	0.065612
402.488000	-0.143755	0.065612
402.489000	-0.140244	0.065611
402.490000	-0.136917	0.065611
402.491000	-0.133791	0.065611
402.492000	-0.131096	0.065611
402.493000	-0.129191	0.065611
402.494000	-0.128258	0.065611
402.495000	-0.128057	0.065610
402.496000	-0.128004	0.065610
402.497000	-0.127519	0.065610
402.498000	-0.126269	0.065610
402.499000	-0.124195	0.065610
402.500000	-0.121397	0.065610
402.501000	-0.118086	0.065610
402.502000	-0.114732	0.065609
402.503000	-0.111778	0.065609
402.504000	-0.109083	0.065609
402.505000	-0.106097	0.065609
402.506000	-0.102311	0.065609
402.507000	-0.097407	0.065609
402.508000	-0.091446	0.065609
402.509000	-0.084928	0.065609
402.510000	-0.078446	0.065608
402.511000	-0.072336	0.065608
402.512000	-0.066655	0.065608
402.513000	-0.061228	0.065608
402.514000	-0.055810	0.065608
402.515000	-0.050304	0.065608
402.516000	-0.044759	0.065608
402.517000	-0.039334	0.065608
402.518000	-0.034329	0.065608
402.519000	-0.030164	0.065608
402.520000	-0.027154	0.065607
402.521000	-0.025257	0.065607
402.522000	-0.024210	0.065607
402.523000	-0.023813	0.065607
402.524000	-0.023944	0.065607
402.525000	-0.024469	0.065607
402.526000	-0.025252	0.065607
402.527000	-0.026104	0.065607
402.528000	-0.026772	0.065607
402.529000	-0.027105	0.065607
402.530000	-0.027233	0.065607
402.531000	-0.027429	0.065607
402.532000	-0.027822	0.065606
402.533000	-0.028308	0.065606
402.534000	-0.028646	0.065606
402.535000	-0.028588	0.065606
402.536000	-0.027975	0.065606
402.537000	-0.026949	0.065606
402.538000	-0.026036	0.065606
402.539000	-0.025637	0.065606
402.540000	-0.025647	0.065606
402.541000	-0.025661	0.065606
402.542000	-0.025138	0.065606
402.543000	-0.023640	0.065606
402.544000	-0.021199	0.065605
402.545000	-0.018323	0.065605
402.546000	-0.015626	0.065605
402.547000	-0.013608	0.065605
402.548000	-0.012629	0.065605
402.549000	-0.012735	0.065605
402.550000	-0.013551	0.065605
402.551000	-0.014424	0.065605
402.552000	-0.014783	0.065605
402.553000	-0.014426	0.065605
402.554000	-0.013516	0.065605
402.555000	-0.012239	0.065605
402.556000	-0.010466	0.065605
402.557000	-0.007783	0.065605
402.558000	-0.003864	0.065605
402.559000	0.001098	0.065604
402.560000	0.006376	0.065604
402.561000	0.011283	0.065604
402.562000	0.015631	0.065604
402.563000	0.019652	0.065604
402.564000	0.023688	0.065604
402.565000	0.027988	0.065604
402.566000	0.032699	0.065604
402.567000	0.037910	0.065604
402.568000	0.043572	0.065604
402.569000	0.049410	0.065604
402.570000	0.054971	0.065604
402.571000	0.059653	0.065604
402.572000	0.062886	0.065604
402.573000	0.064428	0.065603
402.574000	0.064215	0.065603
402.575000	0.062143	0.065603
402.576000	0.058192	0.065603
402.577000	0.052678	0.065603
402.578000	0.046369	0.065603
402.579000	0.040310	0.065603
402.580000	0.035394	0.065603
402.581000	0.031902	0.065603
402.582000	0.029525	0.065603
402.583000	0.027766	0.065603
402.584000	0.026375	0.065603
402.585000	0.025462	0.065603
402.586000	0.025187	0.065603
402.587000	0.025613	0.065603
402.588000	0.026958	0.065603
402.589000	0.029596	0.065602
402.590000	0.033727	0.065602
402.591000	0.039163	0.065602
402.592000	0.045380	0.065602
402.593000	0.051753	0.065602
402.594000	0.057769	0.065602
402.595000	0.063208	0.065602
402.596000	0.068255	0.065602
402.597000	0.073250	0.065602
402.598000	0.078273	0.065602
402.599000	0.083049	0.065602
402.600000	0.087316	0.065602
402.601000	0.091147	0.065602
402.602000	0.094770	0.065602
402.603000	0.098245	0.065602
402.604000	0.101434	0.065602
402.605000	0.104135	0.065602
402.606000	0.106090	0.065602
402.607000	0.107148	0.065602
402.608000	0.107577	0.065601
402.609000	0.107908	0.065601
402.610000	0.108469	0.065601
402.611000	0.109296	0.065601
402.612000	0.110335	0.065601
402.613000	0.111480	0.065601
402.614000	0.112334	0.065601
402.615000	0.112286	0.065601
402.616000	0.111077	0.065601
402.617000	0.109011	0.065601
402.618000	0.106544	0.065601
402.619000	0.104008	0.065601
402.620000	0.101530	0.065601
402.621000	0.098991	0.065601
402.622000	0.096300	0.065601
402.623000	0.093599	0.065601
402.624000	0.091105	0.065601
402.625000	0.089000	0.065601
402.626000	0.087419	0.065600
402.627000	0.086390	0.065600
402.628000	0.085870	0.065600
402.629000	0.085820	0.065600
402.630000	0.086202	0.065600
402.631000	0.086899	0.065600
402.632000	0.087609	0.065600
402.633000	0.087864	0.065600
402.634000	0.087244	0.065600
402.635000	0.085664	0.065600
402.636000	0.083542	0.065600
402.637000	0.081581	0.065600
402.638000	0.080324	0.065600
402.639000	0.079993	0.065600
402.640000	0.080644	0.065600
402.641000	0.082209	0.065600
402.642000	0.084496	0.065599
402.643000	0.087203	0.065599
402.644000	0.089862	0.065599
402.645000	0.092057	0.065599
402.646000	0.093784	0.065599
402.647000	0.095298	0.065599
402.648000	0.096690	0.065599
402.649000	0.097912	0.065599
402.650000	0.099011	0.065599
402.651000	0.100039	0.065599
402.652000	0.100821	0.065599
402.653000	0.101023	0.065599
402.654000	0.100427	0.065599
402.655000	0.099100	0.065599
402.656000	0.097323	0.065599
402.657000	0.095469	0.065599
402.658000	0.093913	0.065599
402.659000	0.092856	0.065598
402.660000	0.092265	0.065598
402.661000	0.092023	0.065598
402.662000	0.092080	0.065598
402.663000	0.092477	0.065598
402.664000	0.093158	0.065598
402.665000	0.093925	0.065598
402.666000	0.094624	0.065598
402.667000	0.095226	0.065598
402.668000	0.095893	0.065598
402.669000	0.096961	0.065598
402.670000	0.098576	0.065598
402.671000	0.100464	0.065598
402.672000	0.102168	0.065598
402.673000	0.103405	0.065598
402.674000	0.104135	0.065597
402.675000	0.104420	0.065597
402.676000	0.104371	0.065597
402.677000	0.104088	0.065597
402.678000	0.103504	0.065597
402.679000	0.102375	0.065597
402.680000	0.100584	0.065597
402.681000	0.098334	0.065597
402.682000	0.095979	0.065597
402.683000	0.093961	0.065597
402.684000	0.092776	0.065597
402.685000	0.092647	0.065597
402.686000	0.093341	0.065597
402.687000	0.094383	0.065596
402.688000	0.095218	0.065596
402.689000	0.095221	0.065596
402.690000	0.093815	0.065596
402.691000	0.090714	0.065596
402.692000	0.086254	0.065596
402.693000	0.081410	0.065596
402.694000	0.077224	0.065596
402.695000	0.074215	0.065596
402.696000	0.072206	0.065596
402.697000	0.070505	0.065596
402.698000	0.068344	0.065596
402.699000	0.065300	0.065595
402.700000	0.061294	0.065595
402.701000	0.056322	0.065595
402.702000	0.050400	0.065595
402.703000	0.043686	0.065595
402.704000	0.036479	0.065595
402.705000	0.029133	0.065595
402.706000	0.021997	0.065595
402.707000	0.015349	0.065595
402.708000	0.009305	0.065595
402.709000	0.003707	0.065595
402.710000	-0.001931	0.065595
402.711000	-0.008246	0.065595
402.712000	-0.015489	0.065595
402.713000	-0.023240	0.065595
402.714000	-0.030807	0.065595
402.715000	-0.037648	0.065594
402.716000	-0.043475	0.065594
402.717000	-0.048358	0.065594
402.718000	-0.052660	0.065594
402.719000	-0.056771	0.065594
402.720000	-0.061119	0.065594
402.721000	-0.066158	0.065594
402.722000	-0.072034	0.065594
402.723000	-0.078350	0.065594
402.724000	-0.084388	0.065594
402.725000	-0.089718	0.065594
402.726000	-0.094503	0.065594
402.727000	-0.099090	0.065594
402.728000	-0.103537	0.065594
402.729000	-0.107600	0.065594
402.730000	-0.111191	0.065594
402.731000	-0.114674	0.065594
402.732000	-0.118531	0.065594
402.733000	-0.122808	0.065594
402.734000	-0.127049	0.065593
402.735000	-0.130735	0.065593
402.736000	-0.133674	0.065593
402.737000	-0.136072	0.065593
402.738000	-0.138356	0.065593
402.739000	-0.140874	0.065593
402.740000	-0.143589	0.065593
402.741000	-0.146079	0.065593
402.742000	-0.147940	0.065593
402.743000	-0.149251	0.065593
402.744000	-0.150621	0.065593
402.745000	-0.152629	0.065593
402.746000	-0.155229	0.065593
402.747000	-0.157849	0.065593
